"species","quad","year","genetID","ARTR.0.2","ARTR.2.4","ARTR.4.6","ARTR.6.8","ARTR.8.10","ARTR.10.12","ARTR.12.14","ARTR.14.16","ARTR.16.18","ARTR.18.20","ARTR.20.25","ARTR.25.30","ARTR.30.35","ARTR.35.40","ARTR.40.45","ARTR.45.50","ARTR.50.60","ARTR.60.70","ARTR.70.80","ARTR.80.90","ARTR.90.100","ARTR.100.110","ARTR.110.120","ARTR.120.130","ARTR.130.140","ARTR.140.150","HECO.0.2","HECO.2.4","HECO.4.6","HECO.6.8","HECO.8.10","HECO.10.12","HECO.12.14","HECO.14.16","HECO.16.18","HECO.18.20","HECO.20.25","HECO.25.30","HECO.30.35","HECO.35.40","HECO.40.45","HECO.45.50","HECO.50.60","HECO.60.70","HECO.70.80","HECO.80.90","HECO.90.100","HECO.100.110","HECO.110.120","HECO.120.130","HECO.130.140","HECO.140.150","POSE.0.2","POSE.2.4","POSE.4.6","POSE.6.8","POSE.8.10","POSE.10.12","POSE.12.14","POSE.14.16","POSE.16.18","POSE.18.20","POSE.20.25","POSE.25.30","POSE.30.35","POSE.35.40","POSE.40.45","POSE.45.50","POSE.50.60","POSE.60.70","POSE.70.80","POSE.80.90","POSE.90.100","POSE.100.110","POSE.110.120","POSE.120.130","POSE.130.140","POSE.140.150","PSSP.0.2","PSSP.2.4","PSSP.4.6","PSSP.6.8","PSSP.8.10","PSSP.10.12","PSSP.12.14","PSSP.14.16","PSSP.16.18","PSSP.18.20","PSSP.20.25","PSSP.25.30","PSSP.30.35","PSSP.35.40","PSSP.40.45","PSSP.45.50","PSSP.50.60","PSSP.60.70","PSSP.70.80","PSSP.80.90","PSSP.90.100","PSSP.100.110","PSSP.110.120","PSSP.120.130","PSSP.130.140","PSSP.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"ARTR","Q31",2014,5,0,0,0,0,0,0,0,0,0,77.129758270468,261.25244838743,187.808940266372,146.94485681771,185.856434415135,160.280235814285,98.020104627813,129.283533077041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.516668215766132,28.3866871478561,31.496575721773,11.2103423128563,0,0.25,0.25,37.5375878808077,76.6219103126365,1.43132710589833,0.25,11.7630070473945,2.05483923339199,0,0,0,0,1,1,1,1,1,1,0.981268146409428,0.943067926361918,0.905890350131104,0.872631404472855,0.806658152981487,0.741272226452136,0.669474727617881,0.614065902579514,0.570792510038695,0.536305412801101,0.485106057514008,0.449113107433641,0.410525348466788,0.366824155107054,0.311786396485087,0.262709650952302,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4926423801639,63.4845651387207,297.932634176215,729.139604871216,660.078436185124,326.338478133197,110.886260046958,11.4635285612094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,1.05791625251995,3.92972598085251,1.04336203113604,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0,0,0,0.25,5.40888119857584,86.4600139982915,10.5939565051566,0,0,0,0,0,0,1,1,1,0.958484732085293,0.888609132431011,0.832823428108176,0.789721650474492,0.755969293702499,0.72900623259795,0.703541828868029,0.61757383279793,0.55511963237683,0.509786519216424,0.475756575663488,0.449397772014687,0.428433913604925,0.397273538936842,0.37527834890749,0.35895111558752,0.334074680985553,0.298779676367299,0.25810275383047,0.22082510301297,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2015,3,0,0,0,0,0,0,0,0,0,0,0,114.309424091392,157.427013349479,191.109634211456,290.099758685105,129.032014581797,36.271218753815,0,32.9480749470031,273.685253991512,84.5389380846177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24803499225502,0.50196500774498,6.2810042645085,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,3.08707771126488,28.4094346836032,8.76202074063883,0.615912340893516,1,0.25,0.25,4.41147591751235,56.4180966494835,0.00883365862765118,0,0,0,0,0,1,1,1,1,1,1,1,1,0.98454680462225,0.955721310724164,0.885671832839372,0.830103068697197,0.787259533224248,0.753744053962845,0.72432314299824,0.681200456967454,0.600055755713242,0.516459123706747,0.450334113748431,0.386773867653913,0.318343241743208,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2015,5,0,0,0,0,0,0,0,0,0,0,167.083177921054,237.717890687546,121.77610575269,97.0082431037092,165.361013607227,169.868115067676,226.317569656541,30.9766237416306,2.77868441837063,105.048372566169,166.139835942098,117.205374096495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,5.7810042645085,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.56208330183443,11.7931269569553,22.6224220155352,4.8968132020755,0.485568805854733,0.514431194145267,0.25,0,16.5477684760998,44.5406377495238,0.0954076996457616,0.154592300354238,0,0,0,0,0,0,1,1,1,1,1,0.989775364525032,0.947960090100211,0.905943963106368,0.868823271576221,0.836884497878913,0.775358543499103,0.727057280504317,0.661867887738668,0.609312639209425,0.567659278303417,0.534180033407562,0.484102347765412,0.448669134663903,0.406959950154203,0.365438908991494,0.311694838319109,0.262703609135942,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,1,0,0,0,0,0,0,0,0,0,0,9.81869983531783,23.4154405558621,1.88042100796252,0,5.33082385947006,6.97486631454041,27.0972221384661,78.7391309585954,491.414465627286,722.505431219481,493.420588614877,392.434709742427,130.383555619896,4.05131771876722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625662388438998,0,0,0,0,0,0,0,0,0.229790901800734,1.50891997448227,0.835270560437,0.831542232870499,0,0,0.171647658886039,0.0783523411139608,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0.497486569163406,5.35986464852158,1.67951934484101,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.20142353578285,46.6742765539412,3.5945500583985,0.700976234999999,0.25,0.448909999999998,0,0,0,1,1,0.992639067030241,0.910409530179023,0.841044046385886,0.789631263461268,0.750980331302542,0.721128939748133,0.697476359349089,0.678314786034332,0.618350386293515,0.559662817669826,0.515451724093185,0.481675293311778,0.455237084880149,0.434061925127122,0.402373880300665,0.379868952975591,0.361947317568199,0.334179106556982,0.299684246578604,0.258555690520653,0.220915204050748,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,10,7.45400544468022,23.4864220128042,36.0154927940787,44.4095207127321,40.815983095998,58.3484010903242,74.4182528219294,89.5204188142031,91.3276861099417,90.6434213379703,250.317362758746,183.594263059832,170.325422964631,184.352239368284,191.254405684373,133.815752734196,233.934794983675,207.772302937161,243.414453196729,237.751698025423,127.348948917255,99.5783485947468,4.78297648861462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375662388438998,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,1.60837988549984,1.79714378409066,0,0,0,0,0,0,0,0.25,0.75,0,0.75,0.334808783955971,0.272776776093385,5.26241442392679,3.39263043067466,7.0879817611732,0.5,0.665565703856185,0.283344296143813,0.797771871392438,9.44885084743317,22.8239914884729,0,0,0.25,7.536870562526,0.25,0,0,0,0,1,1,0.934666787680488,0.844645313681723,0.782077212441325,0.7378481280073,0.705283295974737,0.680417472621507,0.66085189856249,0.645074714931558,0.616435953505199,0.597199553929638,0.583401599352902,0.572910377040983,0.549925654850629,0.526042845587969,0.485278317197657,0.435295063556948,0.388961300182297,0.34991197311051,0.311400795669395,0.262879702175192,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,11,9.165969983667,20.0826970293584,25.8909056729285,36.2545191774995,42.614329180949,42.1166613770054,62.0782179551291,82.4461347942706,90.0659174508846,88.3968020053347,243.358904903172,208.870432982418,165.9171066111,175.250909323709,192.831097880496,143.321335425446,236.860258869009,213.619627335828,245.414970345711,252.75026560572,130.511813442026,106.510892723286,10.3528038733798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625662388438998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727337493987401,0.17726625060126,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,1.16562518184132,2.23989848774918,0,0,0,0,0,0,0,0.0440879231486504,0.45591207685135,0.5,0.25,0.733975779466565,0.266024220533435,0.991572267923646,5.4249456725522,8.76379898618114,1.13723726948062,0.533057979686408,0.448909999999998,1.72008388916987,8.65454435577664,22.4548112832104,0.241174679141608,0,0,7.786870562526,0.25,0,0,0,0,1,0.928994411168033,0.805496486083043,0.733814138310474,0.688740716185663,0.658039300222513,0.635849609133047,0.619087702403319,0.605988992199613,0.595475403146299,0.576485142841291,0.563785271131972,0.55469725762403,0.547874193329814,0.531296804587045,0.510773249943285,0.473769007322773,0.425915234520823,0.381612334274154,0.344030704847069,0.309349995471979,0.262679770411825,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,12,12.3143036193191,34.2812055442607,43.8178295673045,55.5492933970504,68.9578130468841,84.970738780749,94.0976824601444,99.8237175234515,141.280405806639,167.524253435789,427.330044701059,409.058992383478,199.966154086326,113.907542430322,100.308487620353,117.389786985166,152.444132300249,22.5526105450886,205.575401458276,165.429090120538,105.33623504901,2.76685308687138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279907534266741,0.345754854172256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0,0,0.25,0,5.05959701765305,6.20282963704346,1.15487567518127,3.22978733037908,1.95220653475029,1.50131598081686,1.44821231133101,1.7476488015635,0.198909999999998,0,0,0,18.6949871569752,11.4297659374288,7.786870562526,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.972767359834222,0.889871609729798,0.806306498214327,0.737230470616994,0.682481939566713,0.601893566313161,0.545852539219606,0.469976816493574,0.386929767072238,0.318212769952139,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,13,12.3143036193191,37.6929108997019,54.2630121328043,58.7544332874972,68.2772662466068,79.9049451886036,93.7354159401308,112.231617337153,115.584510731494,123.303245547919,354.474333582348,346.080549951682,363.442870055547,255.144966900745,151.463906696003,82.7561981642839,5.247289453745,25.3380047393903,12.8433880693142,259.56416026277,176.863583089937,35.4016620513348,0,0,0,0,0,0,0,0.0147775669105058,0.360884821528492,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221302475965279,0.0286975240347208,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0.25,0.25,0.202857174704306,0.0471428252956942,0.456890234825059,0.871830215467604,0.604252321517737,0.015239539520604,1.2476488015635,11.0124266546965,5.81237984278059,1.22471567834691,0.372760227500002,0.377239772499998,0.25,0,7.16940441128838,22.7053486831156,7.786870562526,0,0,0,0,0,1,1,1,1,1,1,1,0.998424460974484,0.97302953866396,0.942033225838716,0.871590269799666,0.817170145635539,0.775598558155519,0.719703726529555,0.666512092480066,0.622875834346875,0.55690192447268,0.499144583824864,0.439425420495733,0.381006082608119,0.317014232677009,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,14,12.3143036193192,37.6929108997019,57.5898551971468,49.6479092591671,53.5025362075036,63.2287629482991,78.6027461409242,98.3484177144346,121.268319041977,131.80206810232,338.258887482178,336.185109428744,325.814430081759,352.796241665051,181.319528481997,74.1348812020074,3.06007409974563,24.4427989026954,84.4220564668976,276.156177503441,122.525015406676,1.56954409634182,0,0,0,0,0,0.375662388438998,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0.262704634462795,0.237295365537205,0.398186480116419,0.842290055659085,0.534279629525694,0.173456146029806,0,0.967412534849431,0.0302362667140703,0.5,8.61603825830345,7.31539852964678,0.986551067086584,1.38090961725091,0.750624703536289,0,0,4.13778062703667,33.5238430298934,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.995891995607765,0.971614118528417,0.903178090887354,0.84645516274404,0.802113054270207,0.767195103197125,0.723592557503243,0.676488830538764,0.601512836277547,0.519635504886855,0.453265764244104,0.386791620535984,0.318279934243666,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,15,0,0.0949638625511036,0.405036137448896,0,14.4273957418099,26.3315892366059,44.3060466060421,84.6714130979862,119.943873580336,154.219780882695,397.747220979297,383.433628272064,424.931463728608,351.277881811318,176.079134842052,115.177295599872,52.150017495479,227.9766633651,170.624157173368,80.8850115356963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616400503595632,0.00926188484336588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0.163285859359699,0.0867141406403015,0,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0,0,0,0,0.104193011456788,0.145806988543212,0.979362974916917,6.23805638826028,7.79867243064938,1.83452038199743,2.44586111289451,1.51112665286628,0.988873347133719,0.25,0,0.448909999999998,0.25,19.1361713747837,18.5254522821463,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.999765132921708,0.966703054302508,0.902942440742291,0.837687049451554,0.729098392808148,0.618219395658506,0.492379880309903,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,16,0,0.344963862551106,0.155036137448894,0,1.1124150114743,16.7257533457817,25.9955543956522,45.3034298083732,90.0376160596083,120.93028834919,359.080172525989,395.961880016318,401.113556010662,408.448918565663,261.802553102152,132.577414526152,140.716461787826,243.028211412795,149.715442479634,31.6329065510581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625662388438998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0,0.25,2.52045861394321,0.885065055647289,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2.21700808773157,3.70528603812648,7.81695416894106,3.1113638810249,2.69586111289451,1.25,0.75,0.457983436745486,0.0420165632545135,0.234635766021409,0.944620978158792,30.3840418910201,6.7972350217297,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.995365287499702,0.943400582126988,0.881095061717935,0.76771515899027,0.630133488440035,0.495472795911299,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,17,0,0.25,0.257178260622404,0.242821739377596,0,4.40099305555374,25.7023171821509,67.2577553876522,85.0487658829399,110.480917564692,378.834527687831,371.438605256494,404.459714393428,381.474921346195,304.574714117232,148.034586232916,111.094367303655,259.026708479573,150.029753773904,22.0739262841107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22731808376396,0.398344304675038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0.24535167577588,2.59314059198919,0.817031401825426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234264863667538,0.765735136332462,3.93439611200782,5.30900911639172,8.80306806031898,1.25,1.39580905703446,0.354190942965538,0.25,0,0.698909999999998,21.16941797269,16.49220568424,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.987785618549624,0.948944679967456,0.890287253464566,0.77229977098884,0.630439972252927,0.496041948123449,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,18,0,0,2.82084841673948,15.8192139050448,31.9180479273374,47.7321161738228,57.1394598748395,65.6264422159638,90.0110385581258,110.881767635067,322.26633368997,385.123375268801,349.15730824066,355.827261133943,300.631001322007,149.303975288788,62.7153947983575,247.774082852849,188.515148821552,41.4197578244602,0,0,0,0,0,0,0,0,0,0,0,0.133541485277566,0.492120903161432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409521151897358,0.245904788481026,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.556199722162838,1.01066368064015,0.628997710091515,0.5,7.49990871777986,8.10070345804415,1.36121697793552,1.05643356338939,0.332349458675083,0.5,0.448909999999998,1.20481131107834,36.4568123458517,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.984207649341743,0.946764133604149,0.909712741521419,0.864094812361661,0.739508043437646,0.615928826653749,0.494689005163513,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q31",2016,19,0,0,0,0,0,1.69137050960464,9.55334443685306,17.7289873078057,11.8112683992768,14.8342591788994,33.9351782683434,46.4636222173359,86.1978143764482,133.769297923051,136.979836294342,172.70135168966,422.707981790114,683.522585000771,686.014917056431,335.341630202097,31.4291292972962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625662388438998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260595514761754,0.239404485238246,0.27068497413958,2.29463285030787,0.84020584514305,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,9.14874874535757,24.7827514173242,7.65387804591226,12.92685762416,0.837212017499994,3.74870697841892,0.359942116975589,0.448909999999998,0.25,0,0,0,0,0,1,1,1,1,1,1,1,1,0.984146554968629,0.955220766052561,0.885143620373999,0.829614722693231,0.786817907175602,0.744568194612376,0.690623064369661,0.645202340100794,0.575817065509123,0.508276885599579,0.445506923865747,0.383670974153707,0.31772260523955,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,3,0,0,0,0,0,0,0,0,0,0,0,0,59.6777636457705,328.146843847695,230.479329373866,95.3336041198345,15.5240413537285,26.1322086614773,107.904350941883,277.430337009474,99.3381055219998,0,0,0,0,0,0.375662388438998,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0.267498684134494,1.03102974227859,0.166060875407391,0.814324703513041,0.16929830599749,0,0.997648801563501,0,0,0.25,1.27331287017652,12.9151835794947,2.66211572615276,1.40818522314639,1.0407247768536,0,0,0.767711340343336,35.5492805628426,1.34463175374407,0,0,0,0,0,1,1,1,1,1,1,1,1,0.996227859345027,0.972184616563808,0.903840087862779,0.847080530251846,0.802683793409059,0.76771327762559,0.736647531089712,0.691809592038953,0.608418889122638,0.522656116082071,0.455094815061559,0.387914462854999,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,5,0,0,0,0,0,0,0,0,15.5524584355076,134.683438600519,256.269273945212,230.687399138455,154.990304446323,80.5250323572159,103.790494896323,128.530618007257,222.124096184835,183.925825630575,125.64757158058,168.969049344973,150.423371636582,120.331533766228,17.6564424886733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13775575930492,0.487906629134077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,3.4055236695905,0,0,0,0,0,0,0,0,0.5,0.5,0.072030897641715,0.177969102358285,2.57523440526941,5.44480376167168,2.73499176009634,6.09112533998362,0.95336690880297,0.25,1.25,1.19821231133101,0.765876730432552,8.50950843239558,21.5970167331394,0,0.25,7.536870562526,0.25,0,0,0,0,1,1,1,1,0.995794094064262,0.948985629668951,0.90045467825256,0.858653355154314,0.82363627514776,0.794305742043143,0.739076322339436,0.698230438389548,0.63982899353187,0.591499504611787,0.552779867872764,0.521452875028689,0.474303567013664,0.440752297985826,0.399974740443719,0.360699659524867,0.310631116260153,0.262470083792643,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,8,0,0,0,0,0,0,0.119341577889479,0.130658422110518,0,0.153681432214142,33.5589052398057,52.9663334857264,101.679628456749,131.345611809132,170.100743424706,203.752293833816,486.551041084576,786.044965603015,627.549824528887,155.182750173158,48.7362139029015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625662388438998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0.819455870232633,3.08606779935787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,12.2469242903094,17.435460496089,5.28055382913313,11.7232225356488,0.789204119047675,0.239449154374157,6.9213381765466,4.32194434449976,0.948909999999998,0,0.25,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.968649080228007,0.86938462186401,0.773939018098826,0.700669240397066,0.644458353460425,0.600203782924202,0.5353216524711,0.490273584660682,0.447774741122703,0.377897037428879,0.315797011174191,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q31",2016,9,0,0,0,0,0,8.79135985504973,16.1596782192301,12.9804724424215,9.5219525865472,26.1276803245499,61.8845201853922,79.3060132991224,83.4618929115684,44.1990182870022,61.10051248941,53.5386860727052,132.767459147263,259.004996500892,552.583314569532,765.225449811832,508.631356996678,102.441317511155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625662388438998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244623630731702,0.0053763692682981,0,0,1.6668127933075,1.738710876283,0,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53160150495121,2.80210031729816,15.1238175468587,14.7041042878219,5.43737209666148,11.9084457630171,2.75244311770888,1.69821231133101,0,0.698909999999998,0,0,0,0,1,0.82555092115407,0.723617077156709,0.669377068078735,0.636109803763816,0.61369834156655,0.597596644040375,0.585477134225178,0.576027984845186,0.568456626327585,0.554803432661275,0.545687130652166,0.539169171284081,0.534278013199897,0.530472549877237,0.523282416416541,0.478395820024783,0.425959113277664,0.380683204499702,0.342852280536596,0.30937872694939,0.26307209029142,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"ARTR","Q32",2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.36424205265939e-12,0,0,17.982269046486,247.371535131066,192.61334600962,86.0896222406659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157956732050052,0.842043267949948,0,0.25,0,0.0430034950000007,0.455983150033039,33.1891605493334,42.7207510530717,11.0534230866398,10.2235395662519,0.526538655038465,5.62217562227303,0,0,0,0,0,0,0,0,0,0,0,0,0.0649394888021996,9.52117134018774,19.5388396836073,3.9611932991033,0.25,0.5,0,0,1.93064848013668,29.3781886709908,2.22179766378298,7.96108172702,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.998534247206641,0.968936198024445,0.933531910944214,0.900108585254226,0.831492739227082,0.777475417881262,0.704510199590647,0.645006708895682,0.598201181252707,0.560782266899071,0.505126217566019,0.465966240461375,0.420053208111525,0.371578672859161,0.313668113335413,0.263028349239231,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q32",2011,2,0,0,0,0,0,0,0,0,0,0,2.27373675443232e-13,0,0,0,40.3177035014943,118.66031074918,502.499894798085,533.527704322059,298.304830050553,77.0143662395003,0,0,0,0,0,0,0,0,3.89536148714113,10.5440304809551,13.8304991004777,10.8394073240249,0.0591324852866606,0,0,4.57618932460061,9.01151202205688,0,1.34309470615599,7.21646750416913,30.6933895403956,7.24464523859885,4.59364707948924,0.737198884289626,0.5,0,0,0,0,0,0,0,0,3.0265283746903,1.9186418011742,0,0,4.09557118460255,10.9715735097328,8.99137479980245,0.908823917582694,0,4.55714758841327,5.62573180238972,0,0,2.87784557464699,0.454443090432818,27.0363438705907,1.25,0,3.6138348395725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.987444607589404,0.951004502509581,0.908350966871644,0.849651073616722,0.73558966296301,0.615458261969226,0.493608620071557,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"ARTR","Q32",2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7630619177266,90.689131611944,267.707511611528,162.296594905506,79.9816404123885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,12.9526649225071,14.9855588327667,61.5224731029554,16.8399157876383,4.9333087200695,4.41100938190792,2.64895682194057,0,0,0,0,0,0,0,0,0,0,0,4.5052129315064,5.95965118440693,1.70166870431717,4.889639941546,0,1.47564280964134,4.95581229870166,0,0,10.740107914521,30.6281375578915,0.836774029582003,6.627337171657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.979201144868182,0.949206686621788,0.878882237047227,0.823845169137254,0.780307459456812,0.718976153480961,0.665071801820478,0.621161289064059,0.555078253245925,0.499612155214258,0.440187069510166,0.380833555233794,0.316921266920901,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
