"","quad","year","trackID","area.t1","area.t0","age","allEdge","distEdgeMin","QuadName","Grazing","paddock","Group","Treatment"
"480","Q23",2012,8,26.8600245008475,20.516056406816,6,0,2.079586,"P10 E1 Q1","UG",NA,"P10E1","Control"
"481","Q23",2013,1,100.534850968522,31.02159843846,7,0,17.693366,"P10 E1 Q1","UG",NA,"P10E1","Control"
"482","Q23",2013,15,22.439349910151,20.481382540483,6,0,0.173504,"P10 E1 Q1","UG",NA,"P10E1","Control"
"483","Q23",2013,2,157.164965315231,70.3787484207995,7,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"484","Q23",2013,8,49.001219163879,26.8600245008475,7,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"485","Q23",2014,1,39.7986628291515,100.534850968522,8,0,15.461018,"P10 E1 Q1","UG",NA,"P10E1","Control"
"486","Q23",2014,15,7.60441659630851,22.439349910151,7,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"487","Q23",2014,2,21.493484172052,157.164965315231,8,0,0,"P10 E1 Q1","UG",NA,"P10E1","Control"
"488","Q23",2014,8,16.4113496269715,49.001219163879,8,0,3.110043,"P10 E1 Q1","UG",NA,"P10E1","Control"
"489","Q23",2015,1,13.4178697066155,39.7986628291515,9,0,15.494406,"P10 E1 Q1","UG",NA,"P10E1","Control"
"490","Q23",2015,15,3.05595162063351,7.60441659630851,8,0,0.942293,"P10 E1 Q1","UG",NA,"P10E1","Control"
"491","Q23",2015,2,10.3832302678585,21.493484172052,9,0,1.44084599999999,"P10 E1 Q1","UG",NA,"P10E1","Control"
"492","Q23",2015,8,23.4902140525835,16.4113496269715,9,0,4.005396,"P10 E1 Q1","UG",NA,"P10E1","Control"
"493","Q24",2007,1,24.1179213920275,16.089329705841,1,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"494","Q24",2007,10,26.018091089511,24.334144047922,1,0,19.027326,"P10 E1 Q2","UG",NA,"P10E1","Control"
"495","Q24",2007,11,12.315713762185,6.3882874604785,1,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"496","Q24",2007,12,0.5,2.3906925305095,1,0,25.839598,"P10 E1 Q2","UG",NA,"P10E1","Control"
"497","Q24",2007,13,0.25,6.41949433902999,1,0,29.358021,"P10 E1 Q2","UG",NA,"P10E1","Control"
"498","Q24",2007,14,6.9869391877035,8.3493462481175,1,0,24.226895,"P10 E1 Q2","UG",NA,"P10E1","Control"
"499","Q24",2007,15,21.494470272056,36.3865364991015,1,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"500","Q24",2007,16,8.3406685075125,30.7783551500615,1,0,8.891368,"P10 E1 Q2","UG",NA,"P10E1","Control"
"501","Q24",2007,18,7.1335894902485,4.2568853146055,1,0,5.120982,"P10 E1 Q2","UG",NA,"P10E1","Control"
"502","Q24",2007,2,0.25,3.32801915851099,1,0,23.713638,"P10 E1 Q2","UG",NA,"P10E1","Control"
"503","Q24",2007,22,5.898367550009,0.25,1,0,21.297935,"P10 E1 Q2","UG",NA,"P10E1","Control"
"504","Q24",2007,24,0.5,0.25,1,0,24.223835,"P10 E1 Q2","UG",NA,"P10E1","Control"
"505","Q24",2007,26,0.25,0.25,1,0,33.586714,"P10 E1 Q2","UG",NA,"P10E1","Control"
"506","Q24",2007,29,0.25,0.25,1,0,10.398089,"P10 E1 Q2","UG",NA,"P10E1","Control"
"507","Q24",2007,3,0.25,1.534056397141,1,0,26.80759,"P10 E1 Q2","UG",NA,"P10E1","Control"
"508","Q24",2007,36,0.5,0.25,1,0,8.514281,"P10 E1 Q2","UG",NA,"P10E1","Control"
"509","Q24",2007,37,0.25,0.25,1,0,5.305369,"P10 E1 Q2","UG",NA,"P10E1","Control"
"510","Q24",2007,4,0.25,4.58796287597301,1,1,1.60911900000001,"P10 E1 Q2","UG",NA,"P10E1","Control"
"511","Q24",2007,6,28.257849445168,17.549550729714,1,0,4.141391,"P10 E1 Q2","UG",NA,"P10E1","Control"
"512","Q24",2007,7,12.3364092282655,5.511425249005,1,0,27.981606,"P10 E1 Q2","UG",NA,"P10E1","Control"
"513","Q24",2007,8,5.39310495041398,5.79499063572751,1,0,21.579503,"P10 E1 Q2","UG",NA,"P10E1","Control"
"514","Q24",2007,9,8.73314581826997,6.37312340857952,1,0,11.19414,"P10 E1 Q2","UG",NA,"P10E1","Control"
"515","Q24",2008,1,62.919119416089,24.1179213920275,2,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"516","Q24",2008,10,16.9196801013485,26.018091089511,2,0,15.860231,"P10 E1 Q2","UG",NA,"P10E1","Control"
"517","Q24",2008,12,11.8331446546695,0.5,2,0,23.778528,"P10 E1 Q2","UG",NA,"P10E1","Control"
"518","Q24",2008,13,0.25,0.25,2,0,35.630438,"P10 E1 Q2","UG",NA,"P10E1","Control"
"519","Q24",2008,14,9.9574960084245,6.9869391877035,2,0,21.253618,"P10 E1 Q2","UG",NA,"P10E1","Control"
"520","Q24",2008,15,43.081947230846,21.494470272056,2,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"521","Q24",2008,16,24.9003161502365,8.3406685075125,2,0,9.886181,"P10 E1 Q2","UG",NA,"P10E1","Control"
"522","Q24",2008,18,7.8090829755335,7.1335894902485,2,0,2.489547,"P10 E1 Q2","UG",NA,"P10E1","Control"
"523","Q24",2008,22,6.0297283264235,5.898367550009,2,0,18.901763,"P10 E1 Q2","UG",NA,"P10E1","Control"
"524","Q24",2008,3,0.25,0.25,2,0,30.408503,"P10 E1 Q2","UG",NA,"P10E1","Control"
"525","Q24",2008,39,0.25,0.25,1,0,17.59245,"P10 E1 Q2","UG",NA,"P10E1","Control"
"526","Q24",2008,6,3.46377484798652,28.257849445168,2,0,3.10917000000001,"P10 E1 Q2","UG",NA,"P10E1","Control"
"527","Q24",2008,7,24.8006781992465,12.3364092282655,2,0,31.4537,"P10 E1 Q2","UG",NA,"P10E1","Control"
"528","Q24",2008,8,3.1774356187095,5.39310495041398,2,0,23.72225,"P10 E1 Q2","UG",NA,"P10E1","Control"
"529","Q24",2008,9,8.25980164845649,8.73314581826997,2,0,7.197208,"P10 E1 Q2","UG",NA,"P10E1","Control"
"530","Q24",2009,1,51.34791623908,62.919119416089,3,0,0.053756000000007,"P10 E1 Q2","UG",NA,"P10E1","Control"
"531","Q24",2009,10,10.589477576991,16.9196801013485,3,0,16.080611,"P10 E1 Q2","UG",NA,"P10E1","Control"
"532","Q24",2009,12,7.3419014725515,11.8331446546695,3,0,22.564286,"P10 E1 Q2","UG",NA,"P10E1","Control"
"533","Q24",2009,13,0.75,0.25,3,0,37.810694,"P10 E1 Q2","UG",NA,"P10E1","Control"
"534","Q24",2009,14,6.08284190496199,9.9574960084245,3,0,22.074083,"P10 E1 Q2","UG",NA,"P10E1","Control"
"535","Q24",2009,15,31.0022165009825,43.081947230846,3,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"536","Q24",2009,16,16.9638183321515,24.9003161502365,3,0,8.178813,"P10 E1 Q2","UG",NA,"P10E1","Control"
"537","Q24",2009,18,6.6972293372445,7.8090829755335,3,0,3.255994,"P10 E1 Q2","UG",NA,"P10E1","Control"
"538","Q24",2009,22,12.8412913599205,6.0297283264235,3,0,20.909556,"P10 E1 Q2","UG",NA,"P10E1","Control"
"539","Q24",2009,3,0.25,0.25,3,0,29.544183,"P10 E1 Q2","UG",NA,"P10E1","Control"
"540","Q24",2009,6,6.74960805082901,3.46377484798652,3,0,7.876356,"P10 E1 Q2","UG",NA,"P10E1","Control"
"541","Q24",2009,7,12.8257541781905,24.8006781992465,3,0,29.75882,"P10 E1 Q2","UG",NA,"P10E1","Control"
"542","Q24",2009,8,3.44963368521548,3.1774356187095,3,0,23.143449,"P10 E1 Q2","UG",NA,"P10E1","Control"
"543","Q24",2009,9,7.73407425934749,8.25980164845649,3,0,6.133764,"P10 E1 Q2","UG",NA,"P10E1","Control"
"544","Q24",2010,1,1.6843112004235,51.34791623908,4,0,1.793352,"P10 E1 Q2","UG",NA,"P10E1","Control"
"545","Q24",2010,10,32.4989454408255,10.589477576991,4,0,17.979122,"P10 E1 Q2","UG",NA,"P10E1","Control"
"546","Q24",2010,14,3.743847666752,6.08284190496199,4,0,22.773597,"P10 E1 Q2","UG",NA,"P10E1","Control"
"547","Q24",2010,15,3.41297433813199,31.0022165009825,4,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"548","Q24",2010,16,4.393656500744,16.9638183321515,4,0,7.658735,"P10 E1 Q2","UG",NA,"P10E1","Control"
"549","Q24",2010,18,2.2282460885495,6.6972293372445,4,0,2.561905,"P10 E1 Q2","UG",NA,"P10E1","Control"
"550","Q24",2010,6,0.87954931797701,6.74960805082901,4,0,5.124427,"P10 E1 Q2","UG",NA,"P10E1","Control"
"551","Q24",2010,7,2.868480216588,12.8257541781905,4,0,26.937702,"P10 E1 Q2","UG",NA,"P10E1","Control"
"552","Q24",2010,8,0.25,3.44963368521548,4,0,23.618083,"P10 E1 Q2","UG",NA,"P10E1","Control"
"553","Q24",2010,9,2.67216068640051,7.73407425934749,4,0,5.960534,"P10 E1 Q2","UG",NA,"P10E1","Control"
"554","Q24",2011,10,9.657128135555,32.4989454408255,5,0,14.173793,"P10 E1 Q2","UG",NA,"P10E1","Control"
"555","Q24",2011,14,3.4134014248345,3.743847666752,5,0,25.573249,"P10 E1 Q2","UG",NA,"P10E1","Control"
"556","Q24",2011,15,4.87422573915899,3.41297433813199,5,0,3.944874,"P10 E1 Q2","UG",NA,"P10E1","Control"
"557","Q24",2011,16,4.31787778576202,4.393656500744,5,0,11.603222,"P10 E1 Q2","UG",NA,"P10E1","Control"
"558","Q24",2011,18,5.5530232029165,2.2282460885495,5,0,4.651879,"P10 E1 Q2","UG",NA,"P10E1","Control"
"559","Q24",2011,51,1.838907387215,4.66482325251199,1,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"560","Q24",2011,6,0.749999999999993,0.87954931797701,5,1,3.22002099999999,"P10 E1 Q2","UG",NA,"P10E1","Control"
"561","Q24",2011,7,3.22973014257752,2.868480216588,5,0,23.388523,"P10 E1 Q2","UG",NA,"P10E1","Control"
"562","Q24",2011,9,1.25,2.67216068640051,5,0,4.009111,"P10 E1 Q2","UG",NA,"P10E1","Control"
"563","Q24",2012,1,3.883237775219,0.777651355581503,6,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"564","Q24",2012,10,5.87993712321151,9.657128135555,6,0,14.082661,"P10 E1 Q2","UG",NA,"P10E1","Control"
"565","Q24",2012,12,0.25,0.25,6,0,26.117481,"P10 E1 Q2","UG",NA,"P10E1","Control"
"566","Q24",2012,13,1.61150551795651,0.25,6,0,38.820804,"P10 E1 Q2","UG",NA,"P10E1","Control"
"567","Q24",2012,14,1.25,3.4134014248345,6,0,22.085875,"P10 E1 Q2","UG",NA,"P10E1","Control"
"568","Q24",2012,15,12.9315031237275,4.87422573915899,6,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"569","Q24",2012,16,5.135539975162,4.31787778576202,6,0,13.174658,"P10 E1 Q2","UG",NA,"P10E1","Control"
"570","Q24",2012,18,17.2408895437195,5.5530232029165,6,0,2.571469,"P10 E1 Q2","UG",NA,"P10E1","Control"
"571","Q24",2012,22,5.985729699187,1.840895829022,6,0,23.718325,"P10 E1 Q2","UG",NA,"P10E1","Control"
"572","Q24",2012,41,0.25,0.25,5,0,35.840937,"P10 E1 Q2","UG",NA,"P10E1","Control"
"573","Q24",2012,46,0.640542385836,0.2843938274145,3,1,1.612343,"P10 E1 Q2","UG",NA,"P10E1","Control"
"574","Q24",2012,51,7.519387686777,1.838907387215,2,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"575","Q24",2012,6,0.5,0.749999999999993,6,0,1.68029200000001,"P10 E1 Q2","UG",NA,"P10E1","Control"
"576","Q24",2012,7,13.3518815793735,3.22973014257752,6,0,20.36323,"P10 E1 Q2","UG",NA,"P10E1","Control"
"577","Q24",2012,9,1,1.25,6,0,5.050439,"P10 E1 Q2","UG",NA,"P10E1","Control"
"578","Q24",2013,1,5.8026821890845,3.883237775219,7,1,0.940772999999993,"P10 E1 Q2","UG",NA,"P10E1","Control"
"579","Q24",2013,10,31.62467321363,5.87993712321151,7,0,14.230683,"P10 E1 Q2","UG",NA,"P10E1","Control"
"580","Q24",2013,13,0.25,1.61150551795651,7,0,37.954939,"P10 E1 Q2","UG",NA,"P10E1","Control"
"581","Q24",2013,14,6.98417404077051,1.25,7,0,24.316996,"P10 E1 Q2","UG",NA,"P10E1","Control"
"582","Q24",2013,15,6.18936002023201,12.9315031237275,7,0,2.447785,"P10 E1 Q2","UG",NA,"P10E1","Control"
"583","Q24",2013,16,14.0695268220655,5.135539975162,7,0,14.142392,"P10 E1 Q2","UG",NA,"P10E1","Control"
"584","Q24",2013,18,32.879354438716,17.2408895437195,7,0,3.022068,"P10 E1 Q2","UG",NA,"P10E1","Control"
"585","Q24",2013,22,0.75,5.985729699187,7,0,19.645736,"P10 E1 Q2","UG",NA,"P10E1","Control"
"586","Q24",2013,41,0.25,0.25,6,0,37.273804,"P10 E1 Q2","UG",NA,"P10E1","Control"
"587","Q24",2013,46,0.25,0.640542385836,4,1,1.019032,"P10 E1 Q2","UG",NA,"P10E1","Control"
"588","Q24",2013,51,17.632271793961,7.519387686777,3,1,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"589","Q24",2013,6,4.99522054845198,0.5,7,0,6.769418,"P10 E1 Q2","UG",NA,"P10E1","Control"
"590","Q24",2013,7,17.52913747131,13.3518815793735,7,0,20.240811,"P10 E1 Q2","UG",NA,"P10E1","Control"
"591","Q24",2013,9,0.75,1,7,0,9.03703900000001,"P10 E1 Q2","UG",NA,"P10E1","Control"
"592","Q24",2014,1,0.50000000000001,5.8026821890845,8,1,2.75754,"P10 E1 Q2","UG",NA,"P10E1","Control"
"593","Q24",2014,10,14.597969456544,31.62467321363,8,0,16.070116,"P10 E1 Q2","UG",NA,"P10E1","Control"
"594","Q24",2014,13,0.25,0.25,8,0,40.25225,"P10 E1 Q2","UG",NA,"P10E1","Control"
"595","Q24",2014,14,0.75,6.98417404077051,8,0,26.373912,"P10 E1 Q2","UG",NA,"P10E1","Control"
"596","Q24",2014,15,7.37926913651599,6.18936002023201,8,0,0.300527,"P10 E1 Q2","UG",NA,"P10E1","Control"
"597","Q24",2014,16,0.5,14.0695268220655,8,0,13.409303,"P10 E1 Q2","UG",NA,"P10E1","Control"
"598","Q24",2014,18,13.870712664041,32.879354438716,8,0,0,"P10 E1 Q2","UG",NA,"P10E1","Control"
"599","Q24",2014,22,0.5,0.75,8,0,23.160573,"P10 E1 Q2","UG",NA,"P10E1","Control"
"600","Q24",2014,29,0.25,0.25,8,0,8.778177,"P10 E1 Q2","UG",NA,"P10E1","Control"
"601","Q24",2014,46,2.2311351963385,0.25,5,1,2.073239,"P10 E1 Q2","UG",NA,"P10E1","Control"
"602","Q24",2014,6,0.50000000000001,4.99522054845198,8,0,6.116691,"P10 E1 Q2","UG",NA,"P10E1","Control"
"603","Q24",2014,7,12.366044310279,17.52913747131,8,0,21.7033,"P10 E1 Q2","UG",NA,"P10E1","Control"
"604","Q24",2014,9,0.25,0.75,8,0,5.520293,"P10 E1 Q2","UG",NA,"P10E1","Control"
"605","Q24",2015,10,6.0505147157555,14.597969456544,9,0,16.381927,"P10 E1 Q2","UG",NA,"P10E1","Control"
"606","Q24",2015,13,0.7308485139615,0.25,9,0,38.111685,"P10 E1 Q2","UG",NA,"P10E1","Control"
"607","Q24",2015,14,2.786266486641,0.75,9,0,24.141657,"P10 E1 Q2","UG",NA,"P10E1","Control"
"608","Q24",2015,15,5.52196384750451,7.37926913651599,9,0,1.757862,"P10 E1 Q2","UG",NA,"P10E1","Control"
"609","Q24",2015,18,16.6239097561865,13.870712664041,9,0,2.001921,"P10 E1 Q2","UG",NA,"P10E1","Control"
"610","Q24",2015,22,4.4284919105295,0.5,9,0,22.633528,"P10 E1 Q2","UG",NA,"P10E1","Control"
"611","Q24",2015,29,0.75,0.25,9,0,9.97251,"P10 E1 Q2","UG",NA,"P10E1","Control"
"612","Q24",2015,7,2.134775431499,12.366044310279,9,0,22.891364,"P10 E1 Q2","UG",NA,"P10E1","Control"
"613","Q24",2015,9,0.75,0.25,9,0,17.136664,"P10 E1 Q2","UG",NA,"P10E1","Control"
"614","Q25",2007,11,0.25,0.25,1,0,16.321922,"P10 E1 Q3","UG",NA,"P10E1","Control"
"615","Q25",2007,14,0.25,0.25,1,0,7.745221,"P10 E1 Q3","UG",NA,"P10E1","Control"
"616","Q25",2007,2,1,32.0166723666205,1,0,7.58382,"P10 E1 Q3","UG",NA,"P10E1","Control"
"617","Q25",2007,3,21.056585890785,15.5414141436375,1,1,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"618","Q25",2007,4,0.25,0.25,1,1,3.585307,"P10 E1 Q3","UG",NA,"P10E1","Control"
"619","Q25",2007,5,0.147072,0.25,1,1,2.75670500000001,"P10 E1 Q3","UG",NA,"P10E1","Control"
"620","Q25",2007,7,0.25,0.25,1,0,5.127325,"P10 E1 Q3","UG",NA,"P10E1","Control"
"621","Q25",2007,8,0.5,0.25,1,1,1.63724499999999,"P10 E1 Q3","UG",NA,"P10E1","Control"
"622","Q25",2008,11,0.25,0.25,2,0,16.476642,"P10 E1 Q3","UG",NA,"P10E1","Control"
"623","Q25",2008,14,0.499999999999993,0.25,2,0,7.791832,"P10 E1 Q3","UG",NA,"P10E1","Control"
"624","Q25",2008,2,2.75000000000001,1,2,0,5.553578,"P10 E1 Q3","UG",NA,"P10E1","Control"
"625","Q25",2008,3,11.0907007857625,21.056585890785,2,1,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"626","Q25",2008,4,0.5,0.25,2,1,4.191258,"P10 E1 Q3","UG",NA,"P10E1","Control"
"627","Q25",2008,7,0.25,0.25,2,0,7.274788,"P10 E1 Q3","UG",NA,"P10E1","Control"
"628","Q25",2009,11,2.2964967047725,0.25,3,0,18.459216,"P10 E1 Q3","UG",NA,"P10E1","Control"
"629","Q25",2009,2,1.977969425896,2.75000000000001,3,0,7.389022,"P10 E1 Q3","UG",NA,"P10E1","Control"
"630","Q25",2009,3,4.23688045513102,11.0907007857625,3,0,1.92403399999999,"P10 E1 Q3","UG",NA,"P10E1","Control"
"631","Q25",2009,4,2.0027928206895,0.5,3,0,4.268193,"P10 E1 Q3","UG",NA,"P10E1","Control"
"632","Q25",2009,7,0.25,0.25,3,0,11.26359,"P10 E1 Q3","UG",NA,"P10E1","Control"
"633","Q25",2010,11,1.8271190888585,2.2964967047725,4,0,15.378418,"P10 E1 Q3","UG",NA,"P10E1","Control"
"634","Q25",2010,2,1,1.977969425896,4,0,6.15294,"P10 E1 Q3","UG",NA,"P10E1","Control"
"635","Q25",2010,3,13.493108605641,4.23688045513102,4,1,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"636","Q25",2010,4,13.128665578316,2.0027928206895,4,0,4.504511,"P10 E1 Q3","UG",NA,"P10E1","Control"
"637","Q25",2010,7,0.64684346437899,0.25,4,0,8.546401,"P10 E1 Q3","UG",NA,"P10E1","Control"
"638","Q25",2011,11,1.0891040000035,1.8271190888585,5,0,14.980854,"P10 E1 Q3","UG",NA,"P10E1","Control"
"639","Q25",2011,2,1.7347899014765,1,5,0,9.38626000000001,"P10 E1 Q3","UG",NA,"P10E1","Control"
"640","Q25",2011,3,5.383615752587,13.493108605641,5,0,0.375824999999992,"P10 E1 Q3","UG",NA,"P10E1","Control"
"641","Q25",2011,4,10.7670990961335,13.128665578316,5,1,0.329979,"P10 E1 Q3","UG",NA,"P10E1","Control"
"642","Q25",2011,7,1.5385230175305,0.64684346437899,5,0,9.424592,"P10 E1 Q3","UG",NA,"P10E1","Control"
"643","Q25",2012,11,2.30175218042649,1.0891040000035,6,0,17.26794,"P10 E1 Q3","UG",NA,"P10E1","Control"
"644","Q25",2012,2,12.680803732965,1.7347899014765,6,0,10.476104,"P10 E1 Q3","UG",NA,"P10E1","Control"
"645","Q25",2012,3,9.11180410656999,5.383615752587,6,0,0.104416000000001,"P10 E1 Q3","UG",NA,"P10E1","Control"
"646","Q25",2012,4,33.0421842719445,10.7670990961335,6,0,2.519501,"P10 E1 Q3","UG",NA,"P10E1","Control"
"647","Q25",2012,7,5.47715789251497,1.5385230175305,6,0,8.70339199999999,"P10 E1 Q3","UG",NA,"P10E1","Control"
"648","Q25",2013,11,0.49999999999999,2.30175218042649,7,0,18.541761,"P10 E1 Q3","UG",NA,"P10E1","Control"
"649","Q25",2013,2,8.03731484034548,12.680803732965,7,0,10.286745,"P10 E1 Q3","UG",NA,"P10E1","Control"
"650","Q25",2013,3,15.981703292019,9.11180410656999,7,0,2.34922899999999,"P10 E1 Q3","UG",NA,"P10E1","Control"
"651","Q25",2013,4,52.044587855839,33.0421842719445,7,0,3.809828,"P10 E1 Q3","UG",NA,"P10E1","Control"
"652","Q25",2014,11,1,0.49999999999999,8,0,17.28249,"P10 E1 Q3","UG",NA,"P10E1","Control"
"653","Q25",2014,2,0.99999999999999,8.03731484034548,8,0,8.954931,"P10 E1 Q3","UG",NA,"P10E1","Control"
"654","Q25",2014,3,1.25,15.981703292019,8,0,0,"P10 E1 Q3","UG",NA,"P10E1","Control"
"655","Q25",2014,4,58.3795790045645,52.044587855839,8,0,0.787721,"P10 E1 Q3","UG",NA,"P10E1","Control"
"656","Q25",2015,2,0.25,0.99999999999999,9,0,5.331399,"P10 E1 Q3","UG",NA,"P10E1","Control"
"657","Q25",2015,3,0.25000000000001,1.25,9,0,2.448183,"P10 E1 Q3","UG",NA,"P10E1","Control"
"658","Q25",2015,4,51.798870200523,58.3795790045645,9,0,2.21122,"P10 E1 Q3","UG",NA,"P10E1","Control"
"659","Q26",2007,1,13.321439964377,26.116645815595,1,0,19.083131,"P10 E1 Q4","UG",NA,"P10E1","Control"
"660","Q26",2007,12,56.5223150032,44.3815248255755,1,0,21.489339,"P10 E1 Q4","UG",NA,"P10E1","Control"
"661","Q26",2007,13,2.37280605884549,6.165450782291,1,0,34.090775,"P10 E1 Q4","UG",NA,"P10E1","Control"
"662","Q26",2007,14,3.3217668240165,18.057920705154,1,0,5.516808,"P10 E1 Q4","UG",NA,"P10E1","Control"
"663","Q26",2007,15,31.9587928490865,12.213153958225,1,0,5.822705,"P10 E1 Q4","UG",NA,"P10E1","Control"
"664","Q26",2007,16,11.8495263145855,12.1612252184075,1,1,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"665","Q26",2007,17,0.25,1.7837768625155,1,1,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"666","Q26",2007,2,4.89265897275451,1.4674219183765,1,0,6.859888,"P10 E1 Q4","UG",NA,"P10E1","Control"
"667","Q26",2007,20,0.17255,0.25,1,1,2.174461,"P10 E1 Q4","UG",NA,"P10E1","Control"
"668","Q26",2007,22,0.25,0.25,1,1,2.931152,"P10 E1 Q4","UG",NA,"P10E1","Control"
"669","Q26",2007,23,0.25,0.25,1,1,3.825423,"P10 E1 Q4","UG",NA,"P10E1","Control"
"670","Q26",2007,24,0.25,0.25,1,0,4.650904,"P10 E1 Q4","UG",NA,"P10E1","Control"
"671","Q26",2007,3,0.25,1.570354424214,1,1,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"672","Q26",2007,32,0.25,0.25,1,0,9.388941,"P10 E1 Q4","UG",NA,"P10E1","Control"
"673","Q26",2007,35,0.75,0.25,1,0,25.769458,"P10 E1 Q4","UG",NA,"P10E1","Control"
"674","Q26",2007,36,0.25,0.25,1,0,24.935498,"P10 E1 Q4","UG",NA,"P10E1","Control"
"675","Q26",2007,4,17.949610743032,58.3630520984195,1,0,24.66287,"P10 E1 Q4","UG",NA,"P10E1","Control"
"676","Q26",2007,45,0.25,0.25,1,0,4.780006,"P10 E1 Q4","UG",NA,"P10E1","Control"
"677","Q26",2007,46,0.25,0.25,1,0,6.531114,"P10 E1 Q4","UG",NA,"P10E1","Control"
"678","Q26",2007,48,0.25,0.25,1,1,4.46741200000001,"P10 E1 Q4","UG",NA,"P10E1","Control"
"679","Q26",2007,51,0.25,0.25,1,0,22.688304,"P10 E1 Q4","UG",NA,"P10E1","Control"
"680","Q26",2007,55,0.25,0.25,1,0,8.586338,"P10 E1 Q4","UG",NA,"P10E1","Control"
"681","Q26",2007,56,0.25,0.25,1,0,8.10480799999999,"P10 E1 Q4","UG",NA,"P10E1","Control"
"682","Q26",2007,6,8.44635881207148,7.0775600606845,1,1,2.171527,"P10 E1 Q4","UG",NA,"P10E1","Control"
"683","Q26",2007,64,0.5,0.25,1,0,5.686448,"P10 E1 Q4","UG",NA,"P10E1","Control"
"684","Q26",2007,7,4.805021440478,5.956575675693,1,1,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"685","Q26",2007,8,41.938347775851,129.61518257202,1,0,9.158394,"P10 E1 Q4","UG",NA,"P10E1","Control"
"686","Q26",2007,9,44.7333398536655,33.6436180757625,1,0,29.598489,"P10 E1 Q4","UG",NA,"P10E1","Control"
"687","Q26",2008,1,15.4184337268405,13.321439964377,2,0,19.717129,"P10 E1 Q4","UG",NA,"P10E1","Control"
"688","Q26",2008,12,31.646278018965,56.5223150032,2,0,19.036552,"P10 E1 Q4","UG",NA,"P10E1","Control"
"689","Q26",2008,13,2.84094789319949,2.37280605884549,2,0,36.226329,"P10 E1 Q4","UG",NA,"P10E1","Control"
"690","Q26",2008,14,0.99999999999999,3.3217668240165,2,0,2.662984,"P10 E1 Q4","UG",NA,"P10E1","Control"
"691","Q26",2008,15,19.984862482986,31.9587928490865,2,0,0.943635999999998,"P10 E1 Q4","UG",NA,"P10E1","Control"
"692","Q26",2008,16,19.710470414172,11.8495263145855,2,1,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"693","Q26",2008,2,2.162975874405,4.89265897275451,2,0,9.020197,"P10 E1 Q4","UG",NA,"P10E1","Control"
"694","Q26",2008,22,0.5,0.25,2,1,1.589504,"P10 E1 Q4","UG",NA,"P10E1","Control"
"695","Q26",2008,23,0.25,0.25,2,1,1.455319,"P10 E1 Q4","UG",NA,"P10E1","Control"
"696","Q26",2008,24,0.5,0.25,2,1,4.340296,"P10 E1 Q4","UG",NA,"P10E1","Control"
"697","Q26",2008,3,0.25,0.25,2,1,2.47143199999999,"P10 E1 Q4","UG",NA,"P10E1","Control"
"698","Q26",2008,32,0.75,0.25,2,0,7.90885,"P10 E1 Q4","UG",NA,"P10E1","Control"
"699","Q26",2008,35,0.75,0.75,2,0,21.98562,"P10 E1 Q4","UG",NA,"P10E1","Control"
"700","Q26",2008,36,0.25,0.25,2,0,25.554174,"P10 E1 Q4","UG",NA,"P10E1","Control"
"701","Q26",2008,4,19.7264447975235,17.949610743032,2,0,24.51511,"P10 E1 Q4","UG",NA,"P10E1","Control"
"702","Q26",2008,46,0.25,0.25,2,0,6.85333799999999,"P10 E1 Q4","UG",NA,"P10E1","Control"
"703","Q26",2008,48,0.25,0.25,2,1,3.699991,"P10 E1 Q4","UG",NA,"P10E1","Control"
"704","Q26",2008,51,0.25,0.25,2,0,22.666271,"P10 E1 Q4","UG",NA,"P10E1","Control"
"705","Q26",2008,55,0.5,0.25,2,0,9.918699,"P10 E1 Q4","UG",NA,"P10E1","Control"
"706","Q26",2008,64,0.5,0.5,2,0,6.231538,"P10 E1 Q4","UG",NA,"P10E1","Control"
"707","Q26",2008,65,12.981042902354,11.5837007897565,1,0,0,"P10 E1 Q4","UG",NA,"P10E1","Control"
"708","Q26",2008,67,0.25,0.25,1,0,34.330638,"P10 E1 Q4","UG",NA,"P10E1","Control"
